mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0005558013916015625,1.8294272541752267e-05,0.0013654708862304687,3.5388706700313246e-05,kd_tree,euclidean,2,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}",0.782608695652174,0.8260869565217391,0.6521739130434783,0.5652173913043478,0.6956521739130435,0.7043478260869566,0.09284415871331578,19,0.8695652173913043,0.8695652173913043,0.8913043478260869,0.9239130434782609,0.8695652173913043,0.8847826086956522,0.021299910806810252
0.0005056381225585938,4.2836965406574704e-05,0.001152944564819336,4.151206383406791e-05,kd_tree,euclidean,2,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'distance'}",0.782608695652174,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.7304347826086957,0.07480282840906631,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0004725933074951172,2.23246378279926e-05,0.0013668060302734375,6.269409549735554e-05,kd_tree,euclidean,3,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.782608695652174,0.8260869565217391,0.6086956521739131,0.5217391304347826,0.6956521739130435,0.6869565217391305,0.1113586823901365,25,0.8152173913043478,0.8369565217391305,0.8478260869565217,0.8586956521739131,0.8478260869565217,0.8413043478260869,0.014744195615489734
0.0005373954772949219,3.26972632177997e-05,0.0011487007141113281,4.7935536157028206e-05,kd_tree,euclidean,3,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.782608695652174,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7217391304347827,0.07580693814853345,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0005167961120605469,3.100490392598279e-05,0.001423788070678711,9.291932770123897e-05,kd_tree,euclidean,5,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.5217391304347826,0.6956521739130435,0.6347826086956522,0.06507230237867724,55,0.7608695652173914,0.7391304347826086,0.782608695652174,0.8043478260869565,0.7391304347826086,0.7652173913043478,0.025351964760196986
0.00047554969787597654,2.5980230906859953e-05,0.0012110233306884765,9.194041167864367e-05,kd_tree,euclidean,5,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'distance'}",0.6956521739130435,0.8260869565217391,0.6521739130434783,0.5652173913043478,0.6956521739130435,0.6869565217391304,0.08430747578115357,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0005349159240722656,2.6359910037925005e-05,0.0014068126678466798,1.828196400703528e-05,kd_tree,euclidean,7,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}",0.4782608695652174,0.6956521739130435,0.5217391304347826,0.4782608695652174,0.5217391304347826,0.5391304347826087,0.08064016083039742,73,0.6521739130434783,0.7065217391304348,0.717391304347826,0.7282608695652174,0.6521739130434783,0.691304347826087,0.032681079083419357
0.0005011558532714844,2.8384830789227772e-05,0.00128936767578125,5.132017373440131e-05,kd_tree,euclidean,7,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'distance'}",0.6521739130434783,0.782608695652174,0.6086956521739131,0.5652173913043478,0.6956521739130435,0.6608695652173913,0.07480282840906634,46,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0004796028137207031,1.4678996466738907e-05,0.0014279842376708984,4.0416161703020556e-05,kd_tree,euclidean,9,uniform,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}",0.391304347826087,0.5217391304347826,0.5652173913043478,0.391304347826087,0.43478260869565216,0.4608695652173913,0.07064381221422572,82,0.5978260869565217,0.5217391304347826,0.6195652173913043,0.6739130434782609,0.5760869565217391,0.5978260869565217,0.05004723666617973
0.0005049705505371094,2.7339033375688183e-05,0.0012669086456298829,5.2328484292112466e-05,kd_tree,euclidean,9,distance,"{'algorithm': 'kd_tree', 'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.5217391304347826,0.6521739130434783,0.6347826086956522,0.07064381221422572,55,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0005377769470214844,4.215321389021597e-05,0.001432037353515625,4.379992641817687e-05,kd_tree,manhattan,2,uniform,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}",0.7391304347826086,0.8695652173913043,0.5652173913043478,0.4782608695652174,0.6956521739130435,0.6695652173913043,0.13638597514224451,43,0.8478260869565217,0.8369565217391305,0.8586956521739131,0.8804347826086957,0.8586956521739131,0.8565217391304347,0.01442010778415391
0.00047121047973632815,1.6510275725797957e-05,0.0012531757354736328,0.00010007145494393455,kd_tree,manhattan,2,distance,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}",0.8260869565217391,0.8695652173913043,0.6086956521739131,0.6086956521739131,0.6956521739130435,0.7217391304347827,0.10860866084171125,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0004589557647705078,1.9999325800441112e-05,0.001382589340209961,6.600415012402598e-05,kd_tree,manhattan,3,uniform,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}",0.7391304347826086,0.8695652173913043,0.6086956521739131,0.4782608695652174,0.6956521739130435,0.6782608695652174,0.13072431633367745,40,0.8152173913043478,0.8043478260869565,0.8260869565217391,0.8369565217391305,0.8152173913043478,0.8195652173913043,0.011084825029549552
0.00048041343688964844,4.043202337670235e-05,0.0012053489685058595,5.6651906817307006e-05,kd_tree,manhattan,3,distance,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}",0.782608695652174,0.8695652173913043,0.6086956521739131,0.6086956521739131,0.6956521739130435,0.7130434782608697,0.1014078590407878,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.00047926902770996095,2.878469677210714e-05,0.0014940738677978516,9.298356374050477e-05,kd_tree,manhattan,5,uniform,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}",0.5652173913043478,0.6956521739130435,0.5652173913043478,0.5217391304347826,0.6956521739130435,0.608695652173913,0.07275304578557179,67,0.6956521739130435,0.717391304347826,0.782608695652174,0.8043478260869565,0.7282608695652174,0.7456521739130435,0.04101730926981134
0.0004737377166748047,3.942264002308293e-05,0.0012406349182128907,8.11340351365879e-05,kd_tree,manhattan,5,distance,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}",0.6521739130434783,0.782608695652174,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6782608695652175,0.05897678246195885,37,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0004759311676025391,2.7776081672789062e-05,0.0014173507690429688,4.9701759697871096e-05,kd_tree,manhattan,7,uniform,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'}",0.4782608695652174,0.6956521739130435,0.5217391304347826,0.4782608695652174,0.43478260869565216,0.5217391304347826,0.09120076940610013,79,0.6956521739130435,0.6956521739130435,0.75,0.7282608695652174,0.6195652173913043,0.6978260869565217,0.04423258684646915
0.0004896163940429687,3.2411460324024326e-05,0.0012167930603027345,2.530815182459136e-05,kd_tree,manhattan,7,distance,"{'algorithm': 'kd_tree', 'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}",0.5652173913043478,0.782608695652174,0.6086956521739131,0.5652173913043478,0.6956521739130435,0.6434782608695653,0.08430747578115357,52,1.0,1.0,1.0,1.0,1.0,1.0,0.0
