mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.09209327697753907,0.001186707322819688,0.3479116439819336,0.001467096698199002,kd_tree,minkowski,9,distance,"{'algorithm': 'kd_tree', 'metric': 'minkowski', 'n_neighbors': 9, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.5217391304347826,0.6521739130434783,0.6347826086956522,0.07064381221422572,40,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.007520198822021484,0.0001884437886191826,0.06378521919250488,0.0011321750368357894,brute,euclidean,3,uniform,"{'algorithm': 'brute', 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.782608695652174,0.8260869565217391,0.6086956521739131,0.5217391304347826,0.6956521739130435,0.6869565217391305,0.1113586823901365,16,0.8152173913043478,0.8369565217391305,0.8478260869565217,0.8586956521739131,0.8478260869565217,0.8413043478260869,0.014744195615489734
0.008307838439941406,0.0009199692043154607,0.06293702125549316,0.0005695198774906558,brute,euclidean,3,distance,"{'algorithm': 'brute', 'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.782608695652174,0.8260869565217391,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7217391304347827,0.07580693814853345,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.007856369018554688,0.00041587313865958797,0.06217966079711914,0.0007104945278446783,brute,euclidean,5,uniform,"{'algorithm': 'brute', 'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.5217391304347826,0.6956521739130435,0.6347826086956522,0.06507230237867724,40,0.7608695652173914,0.7391304347826086,0.782608695652174,0.8043478260869565,0.7391304347826086,0.7652173913043478,0.025351964760196986
0.00834207534790039,0.0008163228683666327,0.06320838928222657,0.0009076117442111845,brute,euclidean,5,distance,"{'algorithm': 'brute', 'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'distance'}",0.6956521739130435,0.8260869565217391,0.6521739130434783,0.5652173913043478,0.6956521739130435,0.6869565217391304,0.08430747578115357,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.00869593620300293,0.0016061785031123612,0.06259055137634277,0.000940438927400838,brute,euclidean,7,uniform,"{'algorithm': 'brute', 'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'uniform'}",0.4782608695652174,0.6956521739130435,0.5217391304347826,0.4782608695652174,0.5217391304347826,0.5391304347826087,0.08064016083039742,55,0.6521739130434783,0.7065217391304348,0.717391304347826,0.7282608695652174,0.6521739130434783,0.691304347826087,0.032681079083419357
0.008853387832641602,0.0018902676322097814,0.060998392105102536,0.001263232931665906,brute,euclidean,7,distance,"{'algorithm': 'brute', 'metric': 'euclidean', 'n_neighbors': 7, 'weights': 'distance'}",0.6521739130434783,0.782608695652174,0.6086956521739131,0.5652173913043478,0.6956521739130435,0.6608695652173913,0.07480282840906634,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.008533239364624023,0.0005012676774840595,0.06277003288269042,0.001165254307164233,brute,euclidean,9,uniform,"{'algorithm': 'brute', 'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'}",0.391304347826087,0.5217391304347826,0.5652173913043478,0.391304347826087,0.43478260869565216,0.4608695652173913,0.07064381221422572,67,0.5978260869565217,0.5217391304347826,0.6195652173913043,0.6739130434782609,0.5760869565217391,0.5978260869565217,0.05004723666617973
0.008616399765014649,0.0008353280971986633,0.06179795265197754,0.0013440022599738783,brute,euclidean,9,distance,"{'algorithm': 'brute', 'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'distance'}",0.6521739130434783,0.7391304347826086,0.6086956521739131,0.5217391304347826,0.6521739130434783,0.6347826086956522,0.07064381221422572,40,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.007815313339233399,0.000421309886011685,0.25745019912719724,0.001566878380871274,brute,manhattan,3,uniform,"{'algorithm': 'brute', 'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}",0.7391304347826086,0.8695652173913043,0.6086956521739131,0.5652173913043478,0.7391304347826086,0.7043478260869565,0.10791020561731178,13,0.8152173913043478,0.8369565217391305,0.8478260869565217,0.8586956521739131,0.8369565217391305,0.8391304347826087,0.01442010778415393
