mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_multi_class,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.13369364738464357,0.004328167918121263,0.00046529769897460935,6.384324258017439e-05,0.0001,7600,ovr,l2,liblinear,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'l2', 'solver': 'liblinear'}",1.0,0.9130434782608695,0.8260869565217391,0.9565217391304348,0.9565217391304348,0.9304347826086957,0.05897678246195886,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04002079963684082,0.001514207208198694,0.0004486560821533203,7.02402984683261e-05,0.0001,7600,multinomial,none,newton-cg,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'newton-cg'}",0.9565217391304348,0.8695652173913043,0.8260869565217391,0.8695652173913043,0.8695652173913043,0.8782608695652174,0.0425998216136205,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.02871255874633789,0.001073882500507752,0.0004444599151611328,8.039952441541737e-05,0.0001,7600,multinomial,none,lbfgs,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'lbfgs'}",0.9130434782608695,0.8260869565217391,0.7391304347826086,0.782608695652174,0.8260869565217391,0.817391304347826,0.05768043113661564,96,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.00935697555542,0.04016800150304942,0.00047502517700195315,4.116919350569631e-05,0.0001,7600,multinomial,none,sag,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'sag'}",0.9130434782608695,0.8260869565217391,0.782608695652174,0.782608695652174,0.8695652173913043,0.8347826086956521,0.05070392952039389,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.4924832344055177,0.14850312097365595,0.0005100727081298828,7.967014303588706e-05,0.0001,7600,multinomial,none,saga,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'saga'}",0.9130434782608695,0.8260869565217391,0.782608695652174,0.782608695652174,0.8695652173913043,0.8347826086956521,0.05070392952039389,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.00020608901977539062,4.357587269099778e-05,0.0,0.0,0.0001,7600,multinomial,none,liblinear,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'none', 'solver': 'liblinear'}",,,,,,,,114,,,,,,,
0.6040122032165527,0.0684155825968205,0.0005486488342285156,5.3948471853755754e-05,0.0001,7600,multinomial,l2,newton-cg,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'newton-cg'}",0.9130434782608695,0.8260869565217391,0.782608695652174,0.8260869565217391,0.8695652173913043,0.8434782608695652,0.044339300118198095,66,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0644993782043457,0.001933662222069223,0.0005396366119384766,3.4732800273691416e-05,0.0001,7600,multinomial,l2,lbfgs,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'lbfgs'}",0.9130434782608695,0.8260869565217391,0.782608695652174,0.8260869565217391,0.8695652173913043,0.8434782608695652,0.044339300118198095,66,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.9020126342773438,0.05358361705147477,0.0005015373229980469,6.083900254134524e-05,0.0001,7600,multinomial,l2,sag,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'sag'}",0.9130434782608695,0.8260869565217391,0.782608695652174,0.782608695652174,0.8695652173913043,0.8347826086956521,0.05070392952039389,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.4199657917022706,0.16327783391454492,0.0005002021789550781,6.902635805459007e-05,0.0001,7600,multinomial,l2,saga,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'saga'}",0.9130434782608695,0.8260869565217391,0.782608695652174,0.782608695652174,0.8695652173913043,0.8347826086956521,0.05070392952039389,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0005000114440917968,4.986047921458666e-05,0.0,0.0,0.0001,7600,multinomial,l2,liblinear,"{'C': 0.0001, 'max_iter': 7600, 'multi_class': 'multinomial', 'penalty': 'l2', 'solver': 'liblinear'}",,,,,,,,113,,,,,,,
0.4958341598510742,0.017887636687672397,0.0005597114562988281,0.0001620414885322601,0.001,7600,ovr,none,newton-cg,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'newton-cg'}",1.0,0.9130434782608695,0.8260869565217391,0.9565217391304348,0.9565217391304348,0.9304347826086957,0.05897678246195886,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.213026762008667,0.003509660687614286,0.0004960060119628906,6.124668421866065e-05,0.001,7600,ovr,none,lbfgs,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'lbfgs'}",1.0,0.9130434782608695,0.8260869565217391,0.9130434782608695,0.9565217391304348,0.9217391304347826,0.057680431136615654,39,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.963098478317261,0.04435026748420763,0.0005288124084472656,5.9498310606926584e-05,0.001,7600,ovr,none,sag,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'sag'}",1.0,0.9130434782608695,0.8260869565217391,0.9565217391304348,0.9565217391304348,0.9304347826086957,0.05897678246195886,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.465811777114868,0.47439982818306325,0.0005380153656005859,3.3647476089410745e-05,0.001,7600,ovr,none,saga,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'saga'}",1.0,0.9130434782608695,0.8260869565217391,0.9565217391304348,0.9565217391304348,0.9304347826086957,0.05897678246195886,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0003237724304199219,1.7384622210423326e-05,0.0,0.0,0.001,7600,ovr,none,liblinear,"{'C': 0.001, 'max_iter': 7600, 'multi_class': 'ovr', 'penalty': 'none', 'solver': 'liblinear'}",,,,,,,,112,,,,,,,
